,court_surface,year,player_name,opponent_name,tournament,round,num_sets,sets_won,games_won,games_against,tiebreaks_won,tiebreaks_total,aces,double_faults,first_serve_made,first_serve_attempted,first_serve_points_made,first_serve_points_attempted,second_serve_points_made,second_serve_points_attempted,break_points_saved,break_points_against,first_serve_return_points_made,first_serve_return_points_attempted,second_serve_return_points_made,second_serve_return_points_attempted,break_points_made,break_points_attempted,service_points_won,service_points_attempted,return_points_won,return_points_attempted,total_points_won,total_points,player_victory,retirement,won_first_set,doubles,masters,round_num
910,Hard,2017,T. Smyczek,F. Tiafoe,australian-open,3rd Round Qualifying,3.0,1.0,11.0,16.0,0.0,0.0,4.0,3.0,48.0,88.0,32.0,48.0,19.0,40.0,5.0,10.0,13.0,47.0,11.0,27.0,2.0,6.0,51.0,88.0,24.0,74.0,75.0,162.0,f,f,t,f,2000,0
911,Hard,2017,T. Smyczek,J. Samper-Montana,australian-open,1st Round Qualifying,2.0,2.0,12.0,6.0,0.0,0.0,8.0,1.0,33.0,50.0,23.0,33.0,13.0,17.0,0.0,1.0,10.0,28.0,17.0,29.0,4.0,8.0,36.0,50.0,27.0,57.0,63.0,107.0,t,f,t,f,2000,-2
912,Hard,2017,T. Smyczek,M. Safwat,australian-open,2nd Round Qualifying,2.0,2.0,12.0,7.0,0.0,0.0,5.0,2.0,41.0,54.0,31.0,41.0,8.0,13.0,2.0,2.0,5.0,26.0,16.0,29.0,3.0,4.0,39.0,54.0,21.0,55.0,60.0,109.0,t,f,t,f,2000,-1
913,Hard,2017,T. Kamke,B. Mott,australian-open,2nd Round Qualifying,2.0,0.0,6.0,12.0,0.0,0.0,0.0,2.0,37.0,65.0,18.0,37.0,14.0,28.0,4.0,9.0,10.0,39.0,11.0,18.0,2.0,7.0,32.0,65.0,21.0,57.0,53.0,122.0,f,f,f,f,2000,-1
914,Hard,2017,T. Kamke,D. Novikov,australian-open,1st Round Qualifying,2.0,2.0,13.0,10.0,1.0,1.0,6.0,5.0,43.0,75.0,37.0,43.0,16.0,32.0,4.0,4.0,12.0,47.0,20.0,37.0,1.0,6.0,53.0,75.0,32.0,84.0,85.0,159.0,t,f,t,f,2000,-2
915,Hard,2017,T. Berdych,L. Vanni,australian-open,Round of 128,1.0,1.0,6.0,1.0,0.0,0.0,2.0,2.0,10.0,22.0,8.0,10.0,9.0,12.0,1.0,1.0,10.0,18.0,6.0,10.0,2.0,3.0,17.0,22.0,16.0,28.0,33.0,50.0,t,t,t,f,2000,1
916,Hard,2017,T. Berdych,R. Federer,australian-open,Round of 32,3.0,0.0,10.0,18.0,0.0,0.0,12.0,3.0,52.0,81.0,43.0,52.0,9.0,29.0,1.0,5.0,2.0,41.0,12.0,29.0,0.0,0.0,52.0,81.0,14.0,70.0,66.0,151.0,f,f,f,f,2000,3
917,Hard,2017,T. Berdych,R. Harrison,australian-open,Round of 64,3.0,3.0,19.0,11.0,1.0,1.0,15.0,2.0,48.0,75.0,43.0,48.0,16.0,27.0,2.0,3.0,22.0,68.0,39.0,61.0,5.0,15.0,59.0,75.0,61.0,129.0,120.0,204.0,t,f,t,f,2000,2
918,Hard,2017,T. Haas,B. Paire,australian-open,Round of 128,2.0,0.0,10.0,13.0,0.0,1.0,5.0,5.0,43.0,84.0,24.0,43.0,25.0,41.0,3.0,5.0,8.0,42.0,15.0,32.0,1.0,2.0,49.0,84.0,23.0,74.0,72.0,158.0,f,t,f,f,2000,1
919,Hard,2017,V. Pospisil,U. Ignatik,australian-open,1st Round Qualifying,3.0,1.0,13.0,15.0,0.0,0.0,13.0,4.0,47.0,79.0,39.0,47.0,13.0,32.0,4.0,7.0,18.0,65.0,19.0,33.0,2.0,10.0,52.0,79.0,37.0,98.0,89.0,177.0,f,f,t,f,2000,-2
920,Hard,2017,V. Troicki,D. Dzumhur,australian-open,Round of 128,5.0,3.0,22.0,23.0,0.0,0.0,14.0,2.0,80.0,123.0,58.0,80.0,24.0,43.0,5.0,11.0,23.0,80.0,32.0,63.0,5.0,15.0,82.0,123.0,55.0,143.0,137.0,266.0,t,f,t,f,2000,1
921,Hard,2017,V. Troicki,P. Lorenzi,australian-open,Round of 64,5.0,3.0,23.0,24.0,1.0,1.0,21.0,6.0,83.0,154.0,64.0,83.0,35.0,71.0,12.0,16.0,31.0,100.0,29.0,60.0,3.0,11.0,99.0,154.0,60.0,160.0,159.0,314.0,t,f,t,f,2000,2
922,Hard,2017,V. Troicki,S. Wawrinka,australian-open,Round of 32,4.0,1.0,16.0,22.0,0.0,1.0,7.0,8.0,70.0,122.0,48.0,70.0,20.0,52.0,6.0,13.0,19.0,71.0,22.0,46.0,5.0,9.0,68.0,122.0,41.0,117.0,109.0,239.0,f,f,t,f,2000,3
923,Hard,2017,V. Millot,J. McGee,australian-open,2nd Round Qualifying,2.0,0.0,6.0,12.0,0.0,0.0,1.0,2.0,30.0,64.0,13.0,30.0,18.0,34.0,6.0,11.0,11.0,34.0,12.0,23.0,2.0,3.0,31.0,64.0,23.0,57.0,54.0,121.0,f,f,f,f,2000,-1
924,Hard,2017,V. Millot,R. Bellotti,australian-open,1st Round Qualifying,2.0,2.0,12.0,4.0,0.0,0.0,1.0,5.0,27.0,51.0,21.0,27.0,11.0,24.0,5.0,6.0,22.0,35.0,10.0,23.0,5.0,14.0,32.0,51.0,32.0,58.0,64.0,109.0,t,f,t,f,2000,-2
925,Hard,2017,Y. Sugita,A. Rublev,australian-open,2nd Round Qualifying,2.0,0.0,10.0,13.0,0.0,1.0,4.0,1.0,60.0,83.0,33.0,60.0,14.0,23.0,4.0,7.0,8.0,42.0,18.0,29.0,2.0,4.0,47.0,83.0,26.0,71.0,73.0,154.0,f,f,f,f,2000,-1
926,Hard,2017,Y. Sugita,M. Polmans,australian-open,1st Round Qualifying,2.0,2.0,12.0,2.0,0.0,0.0,6.0,1.0,24.0,43.0,20.0,24.0,11.0,19.0,3.0,3.0,19.0,37.0,10.0,15.0,5.0,13.0,31.0,43.0,29.0,52.0,60.0,95.0,t,f,t,f,2000,-2
927,Hard,2017,Y. Bhambri,E. Escobedo,australian-open,3rd Round Qualifying,3.0,1.0,13.0,18.0,1.0,1.0,5.0,8.0,62.0,96.0,43.0,62.0,14.0,34.0,2.0,7.0,16.0,51.0,17.0,44.0,2.0,6.0,57.0,96.0,33.0,95.0,90.0,191.0,f,f,t,f,2000,0
928,Hard,2017,Y. Bhambri,P. Krstin,australian-open,2nd Round Qualifying,2.0,2.0,12.0,7.0,0.0,0.0,8.0,1.0,38.0,58.0,28.0,38.0,15.0,20.0,3.0,3.0,6.0,29.0,12.0,21.0,2.0,4.0,43.0,58.0,18.0,50.0,61.0,108.0,t,f,t,f,2000,-1
929,Hard,2017,Y. Bhambri,S. Kozlov,australian-open,1st Round Qualifying,2.0,2.0,12.0,5.0,0.0,0.0,0.0,3.0,33.0,52.0,24.0,33.0,8.0,19.0,2.0,4.0,23.0,47.0,12.0,17.0,6.0,14.0,32.0,52.0,35.0,64.0,67.0,116.0,t,f,t,f,2000,-2
930,Clay,2016,A. Pavlasek,G. Lama,roland-garros,1st Round Qualifying,3.0,2.0,15.0,13.0,0.0,0.0,9.0,3.0,66.0,96.0,42.0,66.0,15.0,30.0,10.0,14.0,22.0,46.0,18.0,42.0,5.0,11.0,57.0,96.0,40.0,88.0,97.0,184.0,t,f,t,f,2000,-2
931,Clay,2016,A. Pavlasek,H. Podlipnik-Castillo,roland-garros,2nd Round Qualifying,2.0,2.0,12.0,4.0,0.0,0.0,3.0,0.0,27.0,43.0,23.0,27.0,11.0,16.0,1.0,1.0,9.0,25.0,14.0,22.0,4.0,6.0,34.0,43.0,23.0,47.0,57.0,90.0,t,f,t,f,2000,-1
932,Clay,2016,A. Pavlasek,J. Chardy,roland-garros,Round of 64,3.0,0.0,10.0,18.0,0.0,0.0,5.0,4.0,55.0,84.0,42.0,55.0,12.0,29.0,6.0,10.0,5.0,45.0,6.0,22.0,0.0,0.0,54.0,84.0,11.0,67.0,65.0,151.0,f,f,f,f,2000,2
933,Clay,2016,A. Pavlasek,L. Djere,roland-garros,3rd Round Qualifying,3.0,1.0,10.0,15.0,0.0,0.0,2.0,2.0,51.0,82.0,33.0,51.0,11.0,31.0,6.0,11.0,14.0,48.0,12.0,23.0,2.0,4.0,44.0,82.0,26.0,71.0,70.0,153.0,f,f,f,f,2000,0
934,Clay,2016,A. Pavlasek,R. Carballes Baena,roland-garros,Round of 128,5.0,3.0,23.0,18.0,0.0,0.0,7.0,2.0,102.0,155.0,66.0,102.0,26.0,53.0,13.0,19.0,41.0,95.0,20.0,40.0,8.0,17.0,92.0,155.0,61.0,135.0,153.0,290.0,t,f,t,f,2000,1
935,Clay,2016,A. Ungur,I. Sijsling,roland-garros,Round of 128,3.0,0.0,9.0,19.0,0.0,1.0,2.0,4.0,60.0,99.0,33.0,60.0,15.0,39.0,8.0,15.0,18.0,59.0,19.0,38.0,3.0,5.0,48.0,99.0,37.0,97.0,85.0,196.0,f,f,f,f,2000,1
936,Clay,2016,A. Olivetti,N. Kicker,roland-garros,1st Round Qualifying,2.0,0.0,11.0,14.0,0.0,1.0,16.0,4.0,41.0,86.0,37.0,41.0,19.0,45.0,4.0,5.0,11.0,55.0,5.0,14.0,0.0,0.0,56.0,86.0,16.0,69.0,72.0,155.0,f,f,f,f,2000,-2
937,Clay,2016,A. Gonzalez,M. Chazal,roland-garros,1st Round Qualifying,3.0,2.0,17.0,14.0,0.0,0.0,4.0,6.0,68.0,118.0,47.0,68.0,20.0,50.0,8.0,13.0,30.0,73.0,13.0,19.0,6.0,11.0,67.0,118.0,43.0,92.0,110.0,210.0,t,f,t,f,2000,-2
938,Clay,2016,A. Gonzalez,T. Kamke,roland-garros,2nd Round Qualifying,2.0,0.0,8.0,12.0,0.0,0.0,3.0,5.0,44.0,70.0,27.0,44.0,8.0,26.0,4.0,9.0,13.0,42.0,17.0,27.0,3.0,10.0,35.0,70.0,30.0,69.0,65.0,139.0,f,f,f,f,2000,-1
939,Clay,2016,A. Martin,D. Munoz de la Nava,roland-garros,Round of 128,4.0,3.0,22.0,15.0,0.0,0.0,7.0,3.0,72.0,104.0,58.0,72.0,18.0,32.0,6.0,7.0,37.0,81.0,16.0,46.0,5.0,19.0,76.0,104.0,53.0,127.0,129.0,231.0,t,f,t,f,2000,1
940,Clay,2016,A. Martin,G. Blancaneaux,roland-garros,2nd Round Qualifying,2.0,2.0,12.0,4.0,0.0,0.0,3.0,0.0,37.0,54.0,24.0,37.0,9.0,17.0,3.0,5.0,21.0,35.0,11.0,17.0,6.0,12.0,33.0,54.0,32.0,52.0,65.0,106.0,t,f,t,f,2000,-1
941,Clay,2016,A. Martin,J. Struff,roland-garros,3rd Round Qualifying,2.0,0.0,10.0,13.0,0.0,1.0,3.0,2.0,52.0,85.0,28.0,52.0,16.0,33.0,6.0,10.0,11.0,39.0,23.0,43.0,3.0,8.0,44.0,85.0,34.0,82.0,78.0,167.0,f,f,f,f,2000,0
942,Clay,2016,A. Martin,L. Pouille,roland-garros,Round of 64,3.0,3.0,19.0,11.0,0.0,0.0,1.0,2.0,76.0,115.0,50.0,76.0,22.0,39.0,10.0,12.0,19.0,48.0,25.0,45.0,6.0,8.0,72.0,115.0,44.0,93.0,116.0,208.0,t,f,t,f,2000,2
943,Clay,2016,A. Martin,M. Raonic,roland-garros,Round of 32,3.0,0.0,11.0,19.0,0.0,1.0,0.0,6.0,79.0,114.0,38.0,79.0,17.0,35.0,12.0,19.0,18.0,59.0,21.0,41.0,3.0,8.0,55.0,114.0,39.0,100.0,94.0,214.0,f,f,f,f,2000,3
944,Clay,2016,A. Martin,N. Langer,roland-garros,1st Round Qualifying,2.0,2.0,12.0,4.0,0.0,0.0,0.0,1.0,31.0,47.0,25.0,31.0,8.0,16.0,2.0,3.0,16.0,33.0,12.0,22.0,5.0,9.0,33.0,47.0,28.0,55.0,61.0,102.0,t,f,t,f,2000,-2
